asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,category,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders,storage_utilization_ratio_num,storage_utilization_ratio_cat,volume_units_adapt,breakdown_incentive_fee_amount_clean,item_volume_m3,estimated_total_item_volume_m3,est_vol_for_sus_m3,base_rate_per_m3,utilization_surcharge_rate_per_m3,volume_units_standardized
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'HAM2',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,3.93,0.0,0.0095,2025-06-01,14.1,weeks,27.54,0.0,1.93,0.0046,0.2597,0.0,EUR,0.2597,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0095,0.0046,27.54,0.0,cubic meters
B0BTDSDQC5,X001PQPPUB,TUBOPLUS Tubox3 (ohne Pumpe) – Druckverstärker für Paddel- und Tennisbälle | 3-Ball-Beutel | Paddelzubehör,'HAM2',DE,24.0,8.4,8.3,centimeters,0.37,kilograms,0.0017,cubic meters,Standard-Size,1.0,0.0,0.0017,2025-06-01,14.1,weeks,27.54,0.0,1.0,0.0017,0.0459,0.0,EUR,0.0459,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0017,0.0,0.0017,0.0017,0.0017,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,"TUBOPLUS TuboX3 Tennis- und Padel-Drucker, Farbe Rosa",'HAM2',DE,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.97,0.0014,0.0392,0.0,EUR,0.0392,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0014,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold,'HAM2',DE,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.4,0.0006,0.0384,0.0,EUR,0.0384,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0006,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",'HAM2',DE,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,2.0,0.0,0.0028,2025-06-01,14.1,weeks,27.54,0.0,0.93,0.0013,0.0763,0.0,EUR,0.0763,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0028,0.0013,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'KTW1',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.43,0.0,0.001,2025-06-01,14.1,weeks,27.54,0.0,0.43,0.001,0.03,0.0,EUR,0.03,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.001,0.001,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'LCJ4',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.2,0.0,0.0005,2025-06-01,14.1,weeks,27.54,0.0,0.2,0.0005,0.015,0.0,EUR,0.015,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0005,0.0005,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'LCJ4',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.2,0.0,0.0005,2025-06-01,14.1,weeks,27.54,0.0,0.2,0.0005,0.015,0.0,EUR,0.015,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0005,0.0005,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'LEJ5',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,7.6,0.0,0.0183,2025-06-01,14.1,weeks,27.54,0.0,3.6,0.0087,0.5,0.0,EUR,0.5,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0183,0.0087,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'MUC3',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.93,0.0,0.0022,2025-06-01,14.1,weeks,27.54,0.0,0.93,0.0022,0.062,0.0,EUR,0.062,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0022,0.0022,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'MUC3',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.43,0.0,0.001,2025-06-01,14.1,weeks,27.54,0.0,0.43,0.001,0.0288,0.0,EUR,0.0288,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.001,0.001,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'MUC3',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,3.0,0.0,0.0072,2025-06-01,14.1,weeks,27.54,0.0,1.4,0.0034,0.1992,0.0,EUR,0.1992,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0072,0.0034,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,'PRG2',DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,1.0,0.0,0.0016,2025-06-01,14.1,weeks,27.54,0.0,1.0,0.0016,0.0441,0.0,EUR,0.0441,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0016,0.0016,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'PRG2',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,1.47,0.0,0.0035,2025-06-01,14.1,weeks,27.54,0.0,0.2,0.0005,0.0959,0.0,EUR,0.0959,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0035,0.0005,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'STR1',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.93,0.1,0.002,2025-06-01,14.1,weeks,27.54,0.0,0.83,0.002,0.0548,0.0,EUR,0.0548,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.002,0.002,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'STR1',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,1.6,0.0,0.0038,2025-06-01,14.1,weeks,27.54,0.0,1.6,0.0038,0.1052,0.0,EUR,0.1052,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0038,0.0038,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'WRO1',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.93,0.0,0.002,2025-06-01,14.1,weeks,27.54,0.0,0.93,0.002,0.0537,0.0,EUR,0.0537,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.002,0.002,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'WRO1',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.4,0.0,0.0009,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.023,0.0,EUR,0.023,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0009,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'WRO1',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-06-01,14.1,weeks,27.54,0.0,0.07,0.0002,0.0064,0.0,EUR,0.0064,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0002,0.0002,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",'WRO1',DE,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0368,0.0,EUR,0.0368,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'WRO2',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,1.3,0.37,0.002,2025-06-01,14.1,weeks,27.54,0.0,0.93,0.002,0.0558,0.0,EUR,0.0558,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.002,0.002,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'WRO2',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.43,0.0,0.0009,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0259,0.0,EUR,0.0259,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0009,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'WRO2',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,1.0,0.4,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.6,0.0014,0.0397,0.0,EUR,0.0397,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0014,0.0014,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold,'WRO2',DE,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0385,0.0,EUR,0.0385,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,Tubo Plus X3 - Pressurisateur de Balles de Padel et de Tennis | Boîte Hermétique pour Maintenir la Pression et Récupérer Le Rebond | Capacité: 3 Balles | Pompe Non Incluse - Blanc,'ORY1',FR,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.87,0.0,0.0025,2025-06-01,14.1,weeks,27.54,0.0,1.87,0.0025,0.07,0.0,EUR,0.07,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0025,0.0025,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,'MXP5',IT,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,5.0,0.0,0.0081,2025-06-01,14.1,weeks,27.54,0.0,5.0,0.0081,0.2231,0.0,EUR,0.2231,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0081,0.0081,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,'MXP5',IT,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-06-01,14.1,weeks,27.54,0.0,1.0,0.0022,0.0598,0.0,EUR,0.0598,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0022,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,'MXP5',IT,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,2.9,0.0,0.0063,2025-06-01,14.1,weeks,27.54,0.0,2.9,0.0063,0.1735,0.0,EUR,0.1735,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0063,0.0063,27.54,0.0,cubic meters
B09266N893,X001D1A0DZ,"TUBOPLUS TuboX3 - Pompa Crystal con Manometro Beto, Pressurizzatore per Palline Da Tennis e Paddle",'MXP5',IT,22.8,8.4,8.3,centimeters,0.53,kilograms,0.0016,cubic meters,Standard-Size,1.0,0.0,0.0016,2025-06-01,14.1,weeks,27.54,0.0,1.0,0.0016,0.0438,0.0,EUR,0.0438,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0016,0.0016,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Pressurizzatore per palline da tennis e paddle | colore rosa,'MXP5',IT,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.53,0.0008,0.0393,0.0,EUR,0.0393,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0008,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,'MXP5',IT,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-06-01,14.1,weeks,27.54,0.0,0.37,0.0008,0.0601,0.0,EUR,0.0601,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0008,27.54,0.0,cubic meters
B09266N893,X001WPKTQF,"TUBOPLUS TuboX3 - Pompa Crystal con Manometro Beto, Pressurizzatore per Palline Da Tennis e Paddle",'MXP5',IT,22.8,8.4,8.3,centimeters,0.53,kilograms,0.0016,cubic meters,Standard-Size,1.0,0.0,0.0016,2025-06-01,14.1,weeks,27.54,0.0,1.0,0.0016,0.0438,0.0,EUR,0.0438,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0016,0.0016,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29 PSI X3e (non include la pompa dell'aria),'MXP5',IT,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,1.0,0.0,0.0019,2025-06-01,14.1,weeks,27.54,0.0,0.93,0.0018,0.0532,0.0,EUR,0.0532,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0019,0.0,0.0019,0.0019,0.0018,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,Tubo Plus X3 - Pressurizzatore per palline da paddle e tennis | Scatola ermetica per mantenere la pressione e recuperare il rimbalzo | Capacità: 3 palle | Pompa non Inclusa - Oro,'MXP5',IT,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-06-01,14.1,weeks,27.54,0.0,0.33,0.0005,0.0385,0.0,EUR,0.0385,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0005,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS TuboX3 - Pressurizzatore a Sfera per Tennis e Paddle, Blu",'MXP5',IT,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,3.0,0.0,0.0042,2025-06-01,14.1,weeks,27.54,0.0,1.1,0.0015,0.1149,0.0,EUR,0.1149,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0042,0.0015,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,'BCN1',ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,17.0,0.0,0.0369,2025-06-01,14.1,weeks,27.54,0.0,16.97,0.0369,1.0156,0.0,EUR,1.0156,Others,False,False,0.0,--,0.03,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0369,0.0369,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco,'BCN1',ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.47,0.0,0.0006,2025-06-01,14.1,weeks,27.54,0.0,0.47,0.0006,0.0175,0.0,EUR,0.0175,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0006,0.0006,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,'BCN1',ES,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,34.17,0.0,0.0801,2025-06-01,14.1,weeks,27.54,0.0,7.27,0.0175,2.209,0.0,EUR,2.209,Others,False,False,0.0,--,0.9,14.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0801,0.0175,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa,'BCN1',ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,6.1,0.0,0.0087,2025-06-01,14.1,weeks,27.54,0.0,6.1,0.0087,0.2401,0.0,EUR,0.2401,Others,False,False,0.0,--,0.0,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0087,0.0087,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado,'BCN1',ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,3.57,0.0,0.0048,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.1309,0.0,EUR,0.1309,Others,False,False,0.0,--,0.17,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0048,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul,'BCN1',ES,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,27.3,0.0,0.0376,2025-06-01,14.1,weeks,27.54,0.0,0.27,0.0004,1.0369,0.0,EUR,1.0369,Others,False,False,0.0,--,0.23,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0376,0.0004,27.54,0.0,cubic meters
B0F1F2PQPK,X0029D24LR,TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,'BCN1',ES,23.7,8.8,8.8,centimeters,0.37,kilograms,0.0018,cubic meters,Standard-Size,16.1,0.0,0.0,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0,0.0,EUR,0.0,Others,False,False,0.8087189298998336,FBA_NEW_SELECTION:0.8087,0.1,14.1,Menos de 6 meses,0.0018,0.8087,0.0018,0.0,0.0,27.54,0.0,cubic meters
B0F1F1D2PR,X0029D5M9D,TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),'BCN1',ES,30.8,8.9,8.7,centimeters,0.3,kilograms,0.0024,cubic meters,Standard-Size,14.97,0.0,0.0,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0,0.0,EUR,0.0,Others,False,False,0.982989769622686,FBA_NEW_SELECTION:0.983,0.0,14.1,Menos de 6 meses,0.0024,0.983,0.0024,0.0,0.0,27.54,0.0,cubic meters
B0F1F2KX6J,X0029D6HAL,TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,'BCN1',ES,31.0,9.2,8.8,centimeters,0.44,kilograms,0.0025,cubic meters,Standard-Size,23.3,0.0,0.0,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0,0.0,EUR,0.0,Others,False,False,1.6081638566232488,FBA_NEW_SELECTION:1.6082,0.03,14.1,Menos de 6 meses,0.0025,1.6082,0.0025,0.0,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,'BCN4',ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.07,0.0,0.0001,2025-06-01,14.1,weeks,27.54,0.0,0.03,0.0001,0.002,0.0,EUR,0.002,Others,False,False,0.0,--,0.07,14.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0001,0.0001,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul,'BCN4',ES,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.1,0.0,0.0,2025-06-01,14.1,weeks,27.54,0.0,0.03,0.0,0.0013,0.0,EUR,0.0013,Others,False,False,0.0,--,0.07,14.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0,0.0,27.54,0.0,cubic meters
B0F1F2PQPK,X0029D24LR,TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,'BCN4',ES,23.7,8.8,8.8,centimeters,0.37,kilograms,0.0018,cubic meters,Standard-Size,1.17,0.0,0.0,2025-06-01,14.1,weeks,27.54,0.0,0.0,0.0,0.0,0.0,EUR,0.0,Others,False,False,0.0539145953266555,FBA_NEW_SELECTION:0.0539,0.1,14.1,Menos de 6 meses,0.0018,0.0539,0.0018,0.0,0.0,27.54,0.0,cubic meters
B0F1F1D2PR,X0029D5M9D,TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),'BCN4',ES,30.8,8.9,8.7,centimeters,0.3,kilograms,0.0024,cubic meters,Standard-Size,18.93,0.0,0.0317,2025-06-01,14.1,weeks,27.54,0.0,13.3,0.0317,0.873,0.0,EUR,0.873,Others,False,False,0.367800181061495,FBA_NEW_SELECTION:0.3678,0.03,14.1,Menos de 6 meses,0.0024,0.3678,0.0024,0.0317,0.0317,27.54,0.0,cubic meters
B0F1F2KX6J,X0029D6HAL,TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,'BCN4',ES,31.0,9.2,8.8,centimeters,0.44,kilograms,0.0025,cubic meters,Standard-Size,12.1,0.0,0.0303,2025-06-01,14.1,weeks,27.54,0.0,12.07,0.0303,0.8337,0.0,EUR,0.8337,Others,False,False,0.0,--,0.03,14.1,Menos de 6 meses,0.0025,0.0,0.0025,0.0303,0.0303,27.54,0.0,cubic meters
